03:52:39 citybuddy-bench-k6 cpu=0.77% mem=63.23MiB / 13.63GiB
03:52:39 citybuddy-bench-agent cpu=14.43% mem=70.62MiB / 13.63GiB
03:52:39 citybuddy-bench-model cpu=0.89% mem=38.25MiB / 13.63GiB
03:52:39 citybuddy-bench-commerce cpu=0.08% mem=407.5MiB / 13.63GiB
03:52:39 citybuddy-mysql-1 cpu=3.21% mem=1.032GiB / 13.63GiB
03:52:39 citybuddy-elasticsearch-1 cpu=1.42% mem=1.282GiB / 13.63GiB
03:52:41 citybuddy-bench-k6 cpu=0.81% mem=65.37MiB / 13.63GiB
03:52:41 citybuddy-bench-agent cpu=14.37% mem=70.96MiB / 13.63GiB
03:52:41 citybuddy-bench-model cpu=0.45% mem=38.25MiB / 13.63GiB
03:52:41 citybuddy-bench-commerce cpu=0.07% mem=407.5MiB / 13.63GiB
03:52:41 citybuddy-mysql-1 cpu=3.05% mem=1.032GiB / 13.63GiB
03:52:41 citybuddy-elasticsearch-1 cpu=0.13% mem=1.282GiB / 13.63GiB
03:52:43 citybuddy-bench-k6 cpu=0.76% mem=65.45MiB / 13.63GiB
03:52:43 citybuddy-bench-agent cpu=15.66% mem=73.04MiB / 13.63GiB
03:52:43 citybuddy-bench-model cpu=0.54% mem=38.25MiB / 13.63GiB
03:52:43 citybuddy-bench-commerce cpu=0.12% mem=407.5MiB / 13.63GiB
03:52:43 citybuddy-mysql-1 cpu=4.04% mem=1.032GiB / 13.63GiB
03:52:43 citybuddy-elasticsearch-1 cpu=0.15% mem=1.282GiB / 13.63GiB
03:52:45 citybuddy-bench-k6 cpu=0.84% mem=67.49MiB / 13.63GiB
03:52:45 citybuddy-bench-agent cpu=18.01% mem=77.59MiB / 13.63GiB
03:52:45 citybuddy-bench-model cpu=0.55% mem=38.25MiB / 13.63GiB
03:52:45 citybuddy-bench-commerce cpu=0.34% mem=407.8MiB / 13.63GiB
03:52:45 citybuddy-mysql-1 cpu=5.59% mem=1.032GiB / 13.63GiB
03:52:45 citybuddy-elasticsearch-1 cpu=1.58% mem=1.282GiB / 13.63GiB
03:52:47 citybuddy-bench-k6 cpu=0.59% mem=69.54MiB / 13.63GiB
03:52:47 citybuddy-bench-agent cpu=14.70% mem=76.82MiB / 13.63GiB
03:52:47 citybuddy-bench-model cpu=0.41% mem=38.25MiB / 13.63GiB
03:52:47 citybuddy-bench-commerce cpu=0.06% mem=407.6MiB / 13.63GiB
03:52:47 citybuddy-mysql-1 cpu=3.08% mem=1.032GiB / 13.63GiB
03:52:47 citybuddy-elasticsearch-1 cpu=0.12% mem=1.282GiB / 13.63GiB
03:52:49 citybuddy-bench-k6 cpu=0.60% mem=71.66MiB / 13.63GiB
03:52:49 citybuddy-bench-agent cpu=14.14% mem=77.12MiB / 13.63GiB
03:52:49 citybuddy-bench-model cpu=0.41% mem=38.25MiB / 13.63GiB
03:52:49 citybuddy-bench-commerce cpu=0.06% mem=407.6MiB / 13.63GiB
03:52:49 citybuddy-mysql-1 cpu=3.06% mem=1.032GiB / 13.63GiB
03:52:49 citybuddy-elasticsearch-1 cpu=0.11% mem=1.282GiB / 13.63GiB
03:52:51 citybuddy-bench-k6 cpu=0.78% mem=73.69MiB / 13.63GiB
03:52:51 citybuddy-bench-agent cpu=16.18% mem=77.13MiB / 13.63GiB
03:52:51 citybuddy-bench-model cpu=0.55% mem=38.25MiB / 13.63GiB
03:52:51 citybuddy-bench-commerce cpu=0.09% mem=407.6MiB / 13.63GiB
03:52:51 citybuddy-mysql-1 cpu=4.28% mem=1.033GiB / 13.63GiB
03:52:51 citybuddy-elasticsearch-1 cpu=1.98% mem=1.283GiB / 13.63GiB
03:52:53 citybuddy-bench-k6 cpu=0.60% mem=75.74MiB / 13.63GiB
03:52:53 citybuddy-bench-agent cpu=14.80% mem=77.88MiB / 13.63GiB
03:52:53 citybuddy-bench-model cpu=0.44% mem=38.25MiB / 13.63GiB
03:52:53 citybuddy-bench-commerce cpu=0.81% mem=407.7MiB / 13.63GiB
03:52:53 citybuddy-mysql-1 cpu=3.02% mem=1.032GiB / 13.63GiB
03:52:53 citybuddy-elasticsearch-1 cpu=0.12% mem=1.282GiB / 13.63GiB
03:52:56 citybuddy-bench-k6 cpu=0.61% mem=77.79MiB / 13.63GiB
03:52:56 citybuddy-bench-agent cpu=14.96% mem=78.62MiB / 13.63GiB
03:52:56 citybuddy-bench-model cpu=0.41% mem=38.25MiB / 13.63GiB
03:52:56 citybuddy-bench-commerce cpu=0.07% mem=407.7MiB / 13.63GiB
03:52:56 citybuddy-mysql-1 cpu=3.35% mem=1.032GiB / 13.63GiB
03:52:56 citybuddy-elasticsearch-1 cpu=1.60% mem=1.282GiB / 13.63GiB
03:52:58 citybuddy-bench-k6 cpu=0.64% mem=80.09MiB / 13.63GiB
03:52:58 citybuddy-bench-agent cpu=13.46% mem=79.14MiB / 13.63GiB
03:52:58 citybuddy-bench-model cpu=0.38% mem=38.26MiB / 13.63GiB
03:52:58 citybuddy-bench-commerce cpu=0.16% mem=407.7MiB / 13.63GiB
03:52:58 citybuddy-mysql-1 cpu=3.24% mem=1.032GiB / 13.63GiB
03:52:58 citybuddy-elasticsearch-1 cpu=0.12% mem=1.282GiB / 13.63GiB
03:53:00 citybuddy-bench-k6 cpu=0.21% mem=79.77MiB / 13.63GiB
03:53:00 citybuddy-bench-agent cpu=0.16% mem=79.03MiB / 13.63GiB
03:53:00 citybuddy-bench-model cpu=0.05% mem=38.25MiB / 13.63GiB
03:53:00 citybuddy-bench-commerce cpu=0.15% mem=407.7MiB / 13.63GiB
03:53:00 citybuddy-mysql-1 cpu=0.19% mem=1.032GiB / 13.63GiB
03:53:00 citybuddy-elasticsearch-1 cpu=0.11% mem=1.282GiB / 13.63GiB
03:53:02 citybuddy-bench-k6 cpu=0.16% mem=79.7MiB / 13.63GiB
03:53:02 citybuddy-bench-agent cpu=0.09% mem=78.96MiB / 13.63GiB
03:53:02 citybuddy-bench-model cpu=0.04% mem=38.25MiB / 13.63GiB
03:53:02 citybuddy-bench-commerce cpu=0.06% mem=407.7MiB / 13.63GiB
03:53:02 citybuddy-mysql-1 cpu=0.12% mem=1.032GiB / 13.63GiB
03:53:02 citybuddy-elasticsearch-1 cpu=1.50% mem=1.282GiB / 13.63GiB
03:53:04 citybuddy-bench-k6 cpu=0.09% mem=81.67MiB / 13.63GiB
03:53:04 citybuddy-bench-agent cpu=0.03% mem=78.93MiB / 13.63GiB
03:53:04 citybuddy-bench-model cpu=0.03% mem=38.25MiB / 13.63GiB
03:53:04 citybuddy-bench-commerce cpu=0.06% mem=407.7MiB / 13.63GiB
03:53:04 citybuddy-mysql-1 cpu=0.11% mem=1.032GiB / 13.63GiB
03:53:04 citybuddy-elasticsearch-1 cpu=0.08% mem=1.282GiB / 13.63GiB
03:53:06 citybuddy-bench-k6 cpu=0.15% mem=81.68MiB / 13.63GiB
03:53:06 citybuddy-bench-agent cpu=0.08% mem=78.92MiB / 13.63GiB
03:53:06 citybuddy-bench-model cpu=0.07% mem=38.25MiB / 13.63GiB
03:53:06 citybuddy-bench-commerce cpu=0.14% mem=407.7MiB / 13.63GiB
03:53:06 citybuddy-mysql-1 cpu=0.21% mem=1.032GiB / 13.63GiB
03:53:06 citybuddy-elasticsearch-1 cpu=0.13% mem=1.282GiB / 13.63GiB
03:53:08 citybuddy-bench-k6 cpu=0.09% mem=81.69MiB / 13.63GiB
03:53:08 citybuddy-bench-agent cpu=0.04% mem=78.92MiB / 13.63GiB
03:53:08 citybuddy-bench-model cpu=0.04% mem=38.25MiB / 13.63GiB
03:53:08 citybuddy-bench-commerce cpu=0.15% mem=407.7MiB / 13.63GiB
03:53:08 citybuddy-mysql-1 cpu=0.35% mem=1.032GiB / 13.63GiB
03:53:08 citybuddy-elasticsearch-1 cpu=1.33% mem=1.282GiB / 13.63GiB
03:53:10 citybuddy-bench-k6 cpu=0.10% mem=81.69MiB / 13.63GiB
03:53:10 citybuddy-bench-agent cpu=0.03% mem=78.92MiB / 13.63GiB
03:53:10 citybuddy-bench-model cpu=0.03% mem=38.25MiB / 13.63GiB
03:53:10 citybuddy-bench-commerce cpu=0.05% mem=407.7MiB / 13.63GiB
03:53:10 citybuddy-mysql-1 cpu=0.14% mem=1.032GiB / 13.63GiB
03:53:10 citybuddy-elasticsearch-1 cpu=0.08% mem=1.282GiB / 13.63GiB
03:53:12 citybuddy-bench-k6 cpu=0.17% mem=83.71MiB / 13.63GiB
03:53:12 citybuddy-bench-agent cpu=0.07% mem=78.92MiB / 13.63GiB
03:53:12 citybuddy-bench-model cpu=0.07% mem=38.25MiB / 13.63GiB
03:53:12 citybuddy-bench-commerce cpu=0.22% mem=407.7MiB / 13.63GiB
03:53:12 citybuddy-mysql-1 cpu=0.21% mem=1.032GiB / 13.63GiB
03:53:12 citybuddy-elasticsearch-1 cpu=0.16% mem=1.282GiB / 13.63GiB
03:53:14 citybuddy-bench-k6 cpu=0.11% mem=83.72MiB / 13.63GiB
03:53:14 citybuddy-bench-agent cpu=0.03% mem=78.92MiB / 13.63GiB
03:53:14 citybuddy-bench-model cpu=0.04% mem=38.25MiB / 13.63GiB
03:53:14 citybuddy-bench-commerce cpu=0.12% mem=407.7MiB / 13.63GiB
03:53:14 citybuddy-mysql-1 cpu=0.13% mem=1.032GiB / 13.63GiB
03:53:14 citybuddy-elasticsearch-1 cpu=1.35% mem=1.282GiB / 13.63GiB
03:53:16 citybuddy-bench-k6 cpu=0.09% mem=83.72MiB / 13.63GiB
03:53:16 citybuddy-bench-agent cpu=0.04% mem=78.92MiB / 13.63GiB
03:53:16 citybuddy-bench-model cpu=0.04% mem=38.25MiB / 13.63GiB
03:53:16 citybuddy-bench-commerce cpu=0.14% mem=407.7MiB / 13.63GiB
03:53:16 citybuddy-mysql-1 cpu=0.12% mem=1.032GiB / 13.63GiB
03:53:16 citybuddy-elasticsearch-1 cpu=0.09% mem=1.282GiB / 13.63GiB
03:53:18 citybuddy-bench-k6 cpu=0.13% mem=85.73MiB / 13.63GiB
03:53:18 citybuddy-bench-agent cpu=0.06% mem=78.92MiB / 13.63GiB
03:53:18 citybuddy-bench-model cpu=0.05% mem=38.25MiB / 13.63GiB
03:53:18 citybuddy-bench-commerce cpu=0.10% mem=407.7MiB / 13.63GiB
03:53:18 citybuddy-mysql-1 cpu=0.28% mem=1.032GiB / 13.63GiB
03:53:18 citybuddy-elasticsearch-1 cpu=0.35% mem=1.282GiB / 13.63GiB
03:53:20 citybuddy-bench-k6 cpu=0.09% mem=85.78MiB / 13.63GiB
03:53:20 citybuddy-bench-agent cpu=0.03% mem=78.92MiB / 13.63GiB
03:53:20 citybuddy-bench-model cpu=0.03% mem=38.25MiB / 13.63GiB
03:53:20 citybuddy-bench-commerce cpu=0.05% mem=407.7MiB / 13.63GiB
